period_end,entity_id,client_group_id,external_ar_eom
2022-08-31,TitanCorp,CG07,644015921.0395952
2022-08-31,TitanCorp,CG08,589926904.9979163
2022-09-30,TitanCorp,CG01,3224312987.0654144
2022-09-30,TitanCorp,CG02,1738876455.3367689
2022-09-30,TitanCorp,CG03,1533777161.1926775
2022-09-30,TitanCorp,CG04,1155198331.3813167
2022-09-30,TitanCorp,CG05,910520112.2430489
2022-09-30,TitanCorp,CG06,726466447.8184204
2022-09-30,TitanCorp,CG07,675844673.9892118
2022-09-30,TitanCorp,CG08,629081553.989817
2022-10-31,TitanCorp,CG01,2871652746.5271378
2022-10-31,TitanCorp,CG02,1969830113.865087
2022-10-31,TitanCorp,CG03,1808494050.024095
2022-10-31,TitanCorp,CG04,934475860.4031693
2022-10-31,TitanCorp,CG05,860595064.6406666
2022-10-31,TitanCorp,CG06,733795971.6454006
2022-10-31,TitanCorp,CG07,649703806.0033966
2022-10-31,TitanCorp,CG08,546695160.2928373
2022-11-30,TitanCorp,CG01,3621419571.821574
2022-11-30,TitanCorp,CG02,2277919526.4701557
2022-11-30,TitanCorp,CG03,1552566868.4117515
2022-11-30,TitanCorp,CG04,1082887782.5036533
2022-11-30,TitanCorp,CG05,837668059.0617206
2022-11-30,TitanCorp,CG06,642788751.688284
2022-11-30,TitanCorp,CG07,691876219.5494385
2022-11-30,TitanCorp,CG08,676337546.8098763
2022-12-31,TitanCorp,CG01,3713826256.5696144
2022-12-31,TitanCorp,CG02,1874044396.1526024
2022-12-31,TitanCorp,CG03,1483238697.4720309
2022-12-31,TitanCorp,CG04,1192921727.7956836
2022-12-31,TitanCorp,CG05,1043306262.1958884
2022-12-31,TitanCorp,CG06,873306234.0238374
2022-12-31,TitanCorp,CG07,704063638.6707964
2022-12-31,TitanCorp,CG08,544903954.333461
2023-01-31,TitanCorp,CG01,3174279543.47477
2023-01-31,TitanCorp,CG02,1651390765.8502455
2023-01-31,TitanCorp,CG03,1332682050.4931324
2023-01-31,TitanCorp,CG04,1078141050.6001747
2023-01-31,TitanCorp,CG05,833178899.2056662
2023-01-31,TitanCorp,CG06,640609916.193416
2023-01-31,TitanCorp,CG07,641276678.2625082
2023-01-31,TitanCorp,CG08,519318676.27133393
2023-02-28,TitanCorp,CG01,3079716147.122246
2023-02-28,TitanCorp,CG02,1741195762.4128404
2023-02-28,TitanCorp,CG03,1312892128.4236534
2023-02-28,TitanCorp,CG04,1092019343.4102638
2023-02-28,TitanCorp,CG05,647383913.7705828
2023-02-28,TitanCorp,CG06,560661544.1393986
2023-02-28,TitanCorp,CG07,599841383.122961
2023-02-28,TitanCorp,CG08,504507137.95170087
2023-03-31,TitanCorp,CG01,3279185760.3046517
2023-03-31,TitanCorp,CG02,1770661028.6000626
2023-03-31,TitanCorp,CG03,1515262817.37881
2023-03-31,TitanCorp,CG04,1035294667.0539546
2023-03-31,TitanCorp,CG05,1000898499.2155803
2023-03-31,TitanCorp,CG06,733603648.0432316
2023-03-31,TitanCorp,CG07,646417442.9054863
2023-03-31,TitanCorp,CG08,675620622.9481034
2023-04-30,TitanCorp,CG01,3551352705.3004656
2023-04-30,TitanCorp,CG02,2014696272.8412232
2023-04-30,TitanCorp,CG03,1579510358.3878982
2023-04-30,TitanCorp,CG04,1081762014.0669136
2023-04-30,TitanCorp,CG05,857365150.6160437
2023-04-30,TitanCorp,CG06,743313090.1086378
2023-04-30,TitanCorp,CG07,594462963.2519017
2023-04-30,TitanCorp,CG08,542775054.2047421
2023-05-31,TitanCorp,CG01,4194958779.1468987
2023-05-31,TitanCorp,CG02,2168805416.2400417
2023-05-31,TitanCorp,CG03,1777201825.2550707
2023-05-31,TitanCorp,CG04,1067715789.7697399
2023-05-31,TitanCorp,CG05,911112062.0251294
2023-05-31,TitanCorp,CG06,896133187.7687007
2023-05-31,TitanCorp,CG07,805953307.3629853
2023-05-31,TitanCorp,CG08,539605834.887019
2023-06-30,TitanCorp,CG01,4038352072.683949
2023-06-30,TitanCorp,CG02,1882742578.2422225
2023-06-30,TitanCorp,CG03,1714852933.8727722
2023-06-30,TitanCorp,CG04,1057425801.5955082
2023-06-30,TitanCorp,CG05,849199714.3913684
2023-06-30,TitanCorp,CG06,703042731.5064172
2023-06-30,TitanCorp,CG07,680186258.0618174
2023-06-30,TitanCorp,CG08,588330308.5929266
2023-07-31,TitanCorp,CG01,3107976140.1054635
2023-07-31,TitanCorp,CG02,1977926067.150551
2023-07-31,TitanCorp,CG03,1391155679.2427742
2023-07-31,TitanCorp,CG04,957054278.9424014
2023-07-31,TitanCorp,CG05,886686160.8982668
2023-07-31,TitanCorp,CG06,782468370.3965288
2023-07-31,TitanCorp,CG07,576874819.4617319
2023-07-31,TitanCorp,CG08,514052034.5801276
2023-08-31,TitanCorp,CG01,2906209436.1932535
2023-08-31,TitanCorp,CG02,1817823229.9882398
2023-08-31,TitanCorp,CG03,1400908586.1916802
2023-08-31,TitanCorp,CG04,901068664.4452273
2023-08-31,TitanCorp,CG05,740877247.8955112
2023-08-31,TitanCorp,CG06,623893354.3632512
2023-08-31,TitanCorp,CG07,625745439.8476367
2023-08-31,TitanCorp,CG08,400620466.12430876
2023-09-30,TitanCorp,CG01,2624606470.7585607
2023-09-30,TitanCorp,CG02,1890367243.1920748
2023-09-30,TitanCorp,CG03,1156761614.5832899
2023-09-30,TitanCorp,CG04,1011166286.400767
2023-09-30,TitanCorp,CG05,938581498.0886055
2023-09-30,TitanCorp,CG06,823651422.2370117
2023-09-30,TitanCorp,CG07,495563019.0799591
2023-09-30,TitanCorp,CG08,519023409.9538569
2023-10-31,TitanCorp,CG01,2844033924.6563973
2023-10-31,TitanCorp,CG02,1795890701.3307462
2023-10-31,TitanCorp,CG03,1586372627.0075896
2023-10-31,TitanCorp,CG04,1069683741.5077505
2023-10-31,TitanCorp,CG05,749598673.6062303
2023-10-31,TitanCorp,CG06,756222503.8220038
2023-10-31,TitanCorp,CG07,469644119.13049144
2023-10-31,TitanCorp,CG08,466591597.59914654
2023-11-30,TitanCorp,CG01,3282891410.7747884
2023-11-30,TitanCorp,CG02,1795112227.8059955
2023-11-30,TitanCorp,CG03,1404942388.3256226
2023-11-30,TitanCorp,CG04,1000145815.7578744
2023-11-30,TitanCorp,CG05,816169569.6411965
2023-11-30,TitanCorp,CG06,751038867.6955498
2023-11-30,TitanCorp,CG07,619879157.0134706
2023-11-30,TitanCorp,CG08,494493002.4019718
2023-12-31,TitanCorp,CG01,3751873875.716489
2023-12-31,TitanCorp,CG02,1840994819.1868596
2023-12-31,TitanCorp,CG03,1507182310.9974
2023-12-31,TitanCorp,CG04,1208825620.6221764
2023-12-31,TitanCorp,CG05,770851164.9243363
2023-12-31,TitanCorp,CG06,894907914.2199814
2023-12-31,TitanCorp,CG07,562777584.8312783
2023-12-31,TitanCorp,CG08,522794674.45012295
2024-01-31,TitanCorp,CG01,3943922385.5110397
2024-01-31,TitanCorp,CG02,1728587918.2115898
2024-01-31,TitanCorp,CG03,1344812455.142123
2024-01-31,TitanCorp,CG04,973735617.8889213
2024-01-31,TitanCorp,CG05,816715466.0408691
2024-01-31,TitanCorp,CG06,684609667.5865359
2024-01-31,TitanCorp,CG07,598673311.4296772
2024-01-31,TitanCorp,CG08,327171790.12434447
2024-02-29,TitanCorp,CG01,3413107336.8222857
2024-02-29,TitanCorp,CG02,2115497896.4339418
2024-02-29,TitanCorp,CG03,1685706278.2989657
2024-02-29,TitanCorp,CG04,1044714890.9471014
2024-02-29,TitanCorp,CG05,921283276.6264126
2024-02-29,TitanCorp,CG06,663191287.1642046
2024-02-29,TitanCorp,CG07,687839474.3074932
2024-02-29,TitanCorp,CG08,501874331.6561622
2024-03-31,TitanCorp,CG01,3136774710.816443
2024-03-31,TitanCorp,CG02,2049577990.5999477
2024-03-31,TitanCorp,CG03,1423599424.091523
2024-03-31,TitanCorp,CG04,1148244278.9497688
2024-03-31,TitanCorp,CG05,739197194.6870627
2024-03-31,TitanCorp,CG06,772404769.506374
2024-03-31,TitanCorp,CG07,560185177.5899891
2024-03-31,TitanCorp,CG08,510641814.9871945
2024-04-30,TitanCorp,CG01,3661303570.3256254
2024-04-30,TitanCorp,CG02,1980138353.8845954
2024-04-30,TitanCorp,CG03,1391377743.694257
2024-04-30,TitanCorp,CG04,1167639918.6235394
2024-04-30,TitanCorp,CG05,1007203242.4403516
2024-04-30,TitanCorp,CG06,707361376.6536139
2024-04-30,TitanCorp,CG07,525730146.9058058
2024-04-30,TitanCorp,CG08,563376782.492214
2024-05-31,TitanCorp,CG01,3297272092.155011
2024-05-31,TitanCorp,CG02,1983879937.7219918
2024-05-31,TitanCorp,CG03,1395008309.1999195
2024-05-31,TitanCorp,CG04,1016015339.3786228
2024-05-31,TitanCorp,CG05,826905964.1626962
2024-05-31,TitanCorp,CG06,838278498.4774475
2024-05-31,TitanCorp,CG07,628335189.8134753
2024-05-31,TitanCorp,CG08,457535434.4107574
2024-06-30,TitanCorp,CG01,3238663952.2282567
2024-06-30,TitanCorp,CG02,1593804570.9956262
2024-06-30,TitanCorp,CG03,1179133217.1868925
2024-06-30,TitanCorp,CG04,1061623000.8529283
2024-06-30,TitanCorp,CG05,853208283.3798467
2024-06-30,TitanCorp,CG06,673006556.8662244
2024-06-30,TitanCorp,CG07,616498433.6894003
2024-06-30,TitanCorp,CG08,508481391.16755706
2024-07-31,TitanCorp,CG01,3711303927.6418953
2024-07-31,TitanCorp,CG02,1455594750.8753045
2024-07-31,TitanCorp,CG03,1494279238.8264601
2024-07-31,TitanCorp,CG04,1150284644.7858179
2024-07-31,TitanCorp,CG05,839003994.444681
2024-07-31,TitanCorp,CG06,768322539.0674922
2024-07-31,TitanCorp,CG07,705446535.0724316
2024-07-31,TitanCorp,CG08,551247344.2226921
2024-08-31,TitanCorp,CG01,4065217804.7880063
2024-08-31,TitanCorp,CG02,2030714406.190748
2024-08-31,TitanCorp,CG03,1566740165.9533734
2024-08-31,TitanCorp,CG04,816286556.8170041
2024-08-31,TitanCorp,CG05,883547319.3767177
2024-08-31,TitanCorp,CG06,691044926.65166
2024-08-31,TitanCorp,CG07,700181579.588448
2024-08-31,TitanCorp,CG08,579582347.2653909
2024-09-30,TitanCorp,CG01,4006537821.451522
2024-09-30,TitanCorp,CG02,1972292914.6504934
2024-09-30,TitanCorp,CG03,1888784468.7071905
2024-09-30,TitanCorp,CG04,1124141471.3607934
2024-09-30,TitanCorp,CG05,763730660.7333214
2024-09-30,TitanCorp,CG06,725798360.8324056
2024-09-30,TitanCorp,CG07,634592487.2891357
2024-09-30,TitanCorp,CG08,581827798.7578701
2024-10-31,TitanCorp,CG01,3139987274.1519604
2024-10-31,TitanCorp,CG02,1791171817.7581437
2024-10-31,TitanCorp,CG03,1352484873.3973784
2024-10-31,TitanCorp,CG04,1093447946.5312867
2024-10-31,TitanCorp,CG05,860995946.215443
2024-10-31,TitanCorp,CG06,790557168.58881
2024-10-31,TitanCorp,CG07,586742084.4097145
2024-10-31,TitanCorp,CG08,566502179.9810637
2024-11-30,TitanCorp,CG01,2726121936.130246
2024-11-30,TitanCorp,CG02,1564530971.6199257
2024-11-30,TitanCorp,CG03,1386240454.0746107
2024-11-30,TitanCorp,CG04,1108206991.427954
2024-11-30,TitanCorp,CG05,743754352.3205669
2024-11-30,TitanCorp,CG06,659472157.4483082
2024-11-30,TitanCorp,CG07,580734404.4147003
2024-11-30,TitanCorp,CG08,522964049.39970523
2024-12-31,TitanCorp,CG01,3139306793.4686522
2024-12-31,TitanCorp,CG02,1614396754.31009
2024-12-31,TitanCorp,CG03,1367889414.5579114
2024-12-31,TitanCorp,CG04,1158333789.0614927
2024-12-31,TitanCorp,CG05,836587827.677099
2024-12-31,TitanCorp,CG06,671748000.9906411
2024-12-31,TitanCorp,CG07,698649058.7965704
2024-12-31,TitanCorp,CG08,487832817.4327996
2025-01-31,TitanCorp,CG01,4149241125.884818
2025-01-31,TitanCorp,CG02,2058139114.1774347
2025-01-31,TitanCorp,CG03,1353310711.2153459
2025-01-31,TitanCorp,CG04,1397367666.9967442
2025-01-31,TitanCorp,CG05,944861417.1397018
2025-01-31,TitanCorp,CG06,770150186.4026636
2025-01-31,TitanCorp,CG07,747454565.4590733
2025-01-31,TitanCorp,CG08,608448314.7475731
2025-02-28,TitanCorp,CG01,3380244648.167536
2025-02-28,TitanCorp,CG02,2101108191.2843587
2025-02-28,TitanCorp,CG03,1395943810.054077
2025-02-28,TitanCorp,CG04,1206634271.5496814
2025-02-28,TitanCorp,CG05,902927330.0066774
2025-02-28,TitanCorp,CG06,814130924.2207986
2025-02-28,TitanCorp,CG07,668819390.914257
2025-02-28,TitanCorp,CG08,551430818.0463521
2025-03-31,TitanCorp,CG01,3506725341.4565244
2025-03-31,TitanCorp,CG02,2100363004.4669878
2025-03-31,TitanCorp,CG03,1342660741.9905193
2025-03-31,TitanCorp,CG04,1071793686.4702959
2025-03-31,TitanCorp,CG05,847575165.1111158
2025-03-31,TitanCorp,CG06,711479832.7546848
2025-03-31,TitanCorp,CG07,516323855.01030695
2025-03-31,TitanCorp,CG08,441695042.39192283
2025-04-30,TitanCorp,CG01,2566354204.3694572
2025-04-30,TitanCorp,CG02,2094943287.871042
2025-04-30,TitanCorp,CG03,1480811150.9231405
2025-04-30,TitanCorp,CG04,1017152189.4423845
2025-04-30,TitanCorp,CG05,637407237.7468435
2025-04-30,TitanCorp,CG06,583895147.3455415
2025-04-30,TitanCorp,CG07,611981982.959272
2025-04-30,TitanCorp,CG08,610619985.3479542
2025-05-31,TitanCorp,CG01,3561864269.2882977
2025-05-31,TitanCorp,CG02,1755737603.709642
2025-05-31,TitanCorp,CG03,1442335024.805785
2025-05-31,TitanCorp,CG04,1149033631.002686
2025-05-31,TitanCorp,CG05,791307282.6112943
2025-05-31,TitanCorp,CG06,667711002.300583
2025-05-31,TitanCorp,CG07,701923330.7667048
2025-05-31,TitanCorp,CG08,514623681.5129225
2025-06-30,TitanCorp,CG01,3337186796.015745
2025-06-30,TitanCorp,CG02,2298745150.8907633
2025-06-30,TitanCorp,CG03,1610316061.2358243
2025-06-30,TitanCorp,CG04,1168269121.1651428
2025-06-30,TitanCorp,CG05,907462238.4761025
2025-06-30,TitanCorp,CG06,744098735.6137552
2025-06-30,TitanCorp,CG07,671641378.1207368
2025-06-30,TitanCorp,CG08,535019355.60377955
2025-07-31,TitanCorp,CG01,3488030817.2163763
2025-07-31,TitanCorp,CG02,1702980257.1011083
2025-07-31,TitanCorp,CG03,1296048346.8539665
2025-07-31,TitanCorp,CG04,920486833.7607205
2025-07-31,TitanCorp,CG05,945085876.538921
2025-07-31,TitanCorp,CG06,689139660.7716886
2025-07-31,TitanCorp,CG07,687593643.090353
2025-07-31,TitanCorp,CG08,563898556.4961891
2025-08-31,TitanCorp,CG01,3534798050.3754745
2025-08-31,TitanCorp,CG02,1934969695.7153015
2025-08-31,TitanCorp,CG03,1080070591.0578554
2025-08-31,TitanCorp,CG04,1023983967.345774
2025-08-31,TitanCorp,CG05,882573379.6315434
2025-08-31,TitanCorp,CG06,862267562.9235584
2025-08-31,TitanCorp,CG07,742018299.1442372
2025-08-31,TitanCorp,CG08,456989090.5735643
2025-09-30,TitanCorp,CG01,2815167093.424935
2025-09-30,TitanCorp,CG02,2162953416.5180674
2025-09-30,TitanCorp,CG03,1608253551.14314
2025-09-30,TitanCorp,CG04,1079671237.405373
2025-09-30,TitanCorp,CG05,848341395.7476065
2025-09-30,TitanCorp,CG06,830980630.0678169
2025-09-30,TitanCorp,CG07,701672918.1930028
2025-09-30,TitanCorp,CG08,581948583.8071619
2025-10-31,TitanCorp,CG01,3353552098.210759
2025-10-31,TitanCorp,CG02,2104579280.902396
2025-10-31,TitanCorp,CG03,1644331718.0994477
2025-10-31,TitanCorp,CG04,1065206535.9674757
2025-10-31,TitanCorp,CG05,838212488.0160573
2025-10-31,TitanCorp,CG06,846282785.192308
2025-10-31,TitanCorp,CG07,759969427.7887846
2025-10-31,TitanCorp,CG08,502265261.6452951
2025-11-30,TitanCorp,CG01,3470245663.8374205
2025-11-30,TitanCorp,CG02,1977597513.938506
2025-11-30,TitanCorp,CG03,1390140492.7486587
2025-11-30,TitanCorp,CG04,1245018674.70467
2025-11-30,TitanCorp,CG05,873525860.8141415
2025-11-30,TitanCorp,CG06,772350096.8541516
2025-11-30,TitanCorp,CG07,739176413.9889789
2025-11-30,TitanCorp,CG08,500318761.0564063
2025-12-31,TitanCorp,CG01,2958397032.7604146
2025-12-31,TitanCorp,CG02,1869758507.662073
2025-12-31,TitanCorp,CG03,1259434764.3084755
2025-12-31,TitanCorp,CG04,1136017242.437396
2025-12-31,TitanCorp,CG05,881091320.4400605
2025-12-31,TitanCorp,CG06,719380369.5195181
2025-12-31,TitanCorp,CG07,627814309.0844029
2025-12-31,TitanCorp,CG08,568728263.6128545
2026-01-31,TitanCorp,CG01,3269820736.6111584
2026-01-31,TitanCorp,CG02,1928558233.6343322
2026-01-31,TitanCorp,CG03,1152062549.6464643
2026-01-31,TitanCorp,CG04,1069962058.4658276
2026-01-31,TitanCorp,CG05,666990281.8874618
2026-01-31,TitanCorp,CG06,692718971.3320459
2026-01-31,TitanCorp,CG07,530925096.93968123
2026-01-31,TitanCorp,CG08,572347734.4595037
2026-02-28,TitanCorp,CG01,2672586213.647313
2026-02-28,TitanCorp,CG02,1824445046.7385073
2026-02-28,TitanCorp,CG03,1342406552.2767181
2026-02-28,TitanCorp,CG04,849745183.2585926
2026-02-28,TitanCorp,CG05,842269112.251767
2026-02-28,TitanCorp,CG06,560730807.2176311
2026-02-28,TitanCorp,CG07,537955769.8581421
2026-02-28,TitanCorp,CG08,471353191.55474675
2026-03-31,TitanCorp,CG01,3991368684.290695
2026-03-31,TitanCorp,CG02,2206845609.314703
2026-03-31,TitanCorp,CG03,1522255394.3190439
2026-03-31,TitanCorp,CG04,836214902.334751
2026-03-31,TitanCorp,CG05,917928411.7398214
2026-03-31,TitanCorp,CG06,886647113.9187238
2026-03-31,TitanCorp,CG07,744295153.0883838
2026-03-31,TitanCorp,CG08,577685859.08061
2022-04-30,BSG1,CG01,1335908014.128509
2022-04-30,BSG1,CG02,946483864.3360704
2022-04-30,BSG1,CG03,529471104.26995707
2022-04-30,BSG1,CG04,390041326.74076563
2022-04-30,BSG1,CG05,385718099.7266675
2022-04-30,BSG1,CG06,295133696.51447517
2022-04-30,BSG1,CG07,233128213.37534195
2022-04-30,BSG1,CG08,253971109.70700178
2022-05-31,BSG1,CG01,1475138939.1371326
2022-05-31,BSG1,CG02,763857355.519754
2022-05-31,BSG1,CG03,808371140.2974638
2022-05-31,BSG1,CG04,478107953.6334453
2022-05-31,BSG1,CG05,437000802.1876277
2022-05-31,BSG1,CG06,365476956.5449611
2022-05-31,BSG1,CG07,272588469.78414834
2022-05-31,BSG1,CG08,227347822.2498204
2022-06-30,BSG1,CG01,1842654094.7747335
2022-06-30,BSG1,CG02,734526186.7447709
2022-06-30,BSG1,CG03,741968183.2828057
2022-06-30,BSG1,CG04,496269260.25646824
2022-06-30,BSG1,CG05,360358970.69733346
2022-06-30,BSG1,CG06,360855341.00488865
2022-06-30,BSG1,CG07,260736261.59075058
2022-06-30,BSG1,CG08,239462902.33307517
2022-07-31,BSG1,CG01,1367351058.145154
2022-07-31,BSG1,CG02,803811085.135588
2022-07-31,BSG1,CG03,565738365.6825198
2022-07-31,BSG1,CG04,520534569.00397736
2022-07-31,BSG1,CG05,377570702.1695134
2022-07-31,BSG1,CG06,371344333.0545941
2022-07-31,BSG1,CG07,265545975.8922382
2022-07-31,BSG1,CG08,212546679.32069018
2022-08-31,BSG1,CG01,1536663398.7709908
2022-08-31,BSG1,CG02,901048037.3393149
2022-08-31,BSG1,CG03,764914976.6264844
2022-08-31,BSG1,CG04,446586161.81505185
2022-08-31,BSG1,CG05,436737392.7541895
2022-08-31,BSG1,CG06,377580451.0816859
2022-08-31,BSG1,CG07,344617707.45270807
2022-08-31,BSG1,CG08,277516034.661393
2022-09-30,BSG1,CG01,1578948842.8025513
2022-09-30,BSG1,CG02,820601140.8737526
2022-09-30,BSG1,CG03,845886263.0748868
2022-09-30,BSG1,CG04,422759255.3111912
2022-09-30,BSG1,CG05,342206136.5183752
2022-09-30,BSG1,CG06,368988746.5388898
2022-09-30,BSG1,CG07,348003816.81554717
2022-09-30,BSG1,CG08,254194038.83716097
2022-10-31,BSG1,CG01,1259893429.4790094
2022-10-31,BSG1,CG02,841168422.6803678
2022-10-31,BSG1,CG03,559594828.1695325
2022-10-31,BSG1,CG04,530275260.2364496
2022-10-31,BSG1,CG05,332625101.2418183
2022-10-31,BSG1,CG06,300323413.4041418
2022-10-31,BSG1,CG07,310303242.054304
2022-10-31,BSG1,CG08,272058820.8410894
2022-11-30,BSG1,CG01,1572017813.238462
2022-11-30,BSG1,CG02,881550870.7176492
2022-11-30,BSG1,CG03,636642063.2053713
2022-11-30,BSG1,CG04,413879291.2200657
2022-11-30,BSG1,CG05,392808099.3970815
2022-11-30,BSG1,CG06,345275314.54407847
2022-11-30,BSG1,CG07,303784075.18046397
2022-11-30,BSG1,CG08,239629960.26746094
2022-12-31,BSG1,CG01,1508994211.3426852
2022-12-31,BSG1,CG02,793886820.908351
2022-12-31,BSG1,CG03,587741229.5406344
2022-12-31,BSG1,CG04,428112498.0466627
2022-12-31,BSG1,CG05,328529022.81031746
2022-12-31,BSG1,CG06,336221807.1331109
2022-12-31,BSG1,CG07,227132889.25953537
2022-12-31,BSG1,CG08,198642790.23753443
2023-01-31,BSG1,CG01,1712438921.1176715
2023-01-31,BSG1,CG02,916844311.0092344
2023-01-31,BSG1,CG03,539241414.1420606
2023-01-31,BSG1,CG04,523046150.6338787
2023-01-31,BSG1,CG05,418365891.55495787
2023-01-31,BSG1,CG06,284678166.7545243
2023-01-31,BSG1,CG07,206757265.01897916
2023-01-31,BSG1,CG08,228725552.3145229
2023-02-28,BSG1,CG01,1835209372.7292974
2023-02-28,BSG1,CG02,813034264.0874462
2023-02-28,BSG1,CG03,814036662.9207103
2023-02-28,BSG1,CG04,384539970.4386324
2023-02-28,BSG1,CG05,381249337.5874281
2023-02-28,BSG1,CG06,331890559.8295614
2023-02-28,BSG1,CG07,331071696.8733857
2023-02-28,BSG1,CG08,279504059.76401395
2023-03-31,BSG1,CG01,1358536145.45296
2023-03-31,BSG1,CG02,959709476.1037333
2023-03-31,BSG1,CG03,722144140.2498115
2023-03-31,BSG1,CG04,408802337.08397686
2023-03-31,BSG1,CG05,311500977.3941975
2023-03-31,BSG1,CG06,379245763.3031751
2023-03-31,BSG1,CG07,289195197.0839816
2023-03-31,BSG1,CG08,213875506.4477424
2023-04-30,BSG1,CG01,1537539097.7177677
2023-04-30,BSG1,CG02,827573169.2257721
2023-04-30,BSG1,CG03,548314482.2673378
2023-04-30,BSG1,CG04,551019032.2467911
2023-04-30,BSG1,CG05,408127853.66994065
2023-04-30,BSG1,CG06,313638957.33053434
2023-04-30,BSG1,CG07,269953907.627897
2023-04-30,BSG1,CG08,240134928.6837351
2023-05-31,BSG1,CG01,1460104908.8035858
2023-05-31,BSG1,CG02,689757895.0480266
2023-05-31,BSG1,CG03,614462929.9048688
2023-05-31,BSG1,CG04,390366665.8086209
2023-05-31,BSG1,CG05,314078651.4213512
2023-05-31,BSG1,CG06,360334835.44316316
2023-05-31,BSG1,CG07,266782648.3272072
2023-05-31,BSG1,CG08,225593811.70298576
2023-06-30,BSG1,CG01,1267871789.0527458
2023-06-30,BSG1,CG02,793438954.6280651
2023-06-30,BSG1,CG03,601364068.7657019
2023-06-30,BSG1,CG04,330602138.53429055
2023-06-30,BSG1,CG05,344074886.51897925
2023-06-30,BSG1,CG06,305767738.36278105
2023-06-30,BSG1,CG07,285275301.51485336
2023-06-30,BSG1,CG08,196878174.77281713
2023-07-31,BSG1,CG01,1198400033.2863603
2023-07-31,BSG1,CG02,666590670.8081213
2023-07-31,BSG1,CG03,625248615.3348888
2023-07-31,BSG1,CG04,302955989.25832653
2023-07-31,BSG1,CG05,317849563.21320736
2023-07-31,BSG1,CG06,332688670.2562328
2023-07-31,BSG1,CG07,249757130.56584758
2023-07-31,BSG1,CG08,226622617.75793397
2023-08-31,BSG1,CG01,1155627004.0893545
2023-08-31,BSG1,CG02,885289113.3895037
2023-08-31,BSG1,CG03,608125139.3115474
2023-08-31,BSG1,CG04,434463641.0110568
2023-08-31,BSG1,CG05,305551608.1509743
2023-08-31,BSG1,CG06,304049516.5015674
2023-08-31,BSG1,CG07,228446822.12254915
2023-08-31,BSG1,CG08,240530361.37127188
2023-09-30,BSG1,CG01,1786050313.9613929
2023-09-30,BSG1,CG02,897432748.3697972
2023-09-30,BSG1,CG03,556487016.0879648
2023-09-30,BSG1,CG04,442699857.6607086
2023-09-30,BSG1,CG05,492123250.5850307
2023-09-30,BSG1,CG06,334309524.26306486
2023-09-30,BSG1,CG07,307580660.05514413
2023-09-30,BSG1,CG08,283632429.5421545
2023-10-31,BSG1,CG01,1578105687.1161518
2023-10-31,BSG1,CG02,869109080.8399535
2023-10-31,BSG1,CG03,709527343.8350044
2023-10-31,BSG1,CG04,471618451.95631427
2023-10-31,BSG1,CG05,379461289.1162688
2023-10-31,BSG1,CG06,366748988.2318732
2023-10-31,BSG1,CG07,307515095.40847
2023-10-31,BSG1,CG08,305231957.66921
2023-11-30,BSG1,CG01,1708390109.140269
2023-11-30,BSG1,CG02,769447588.5386162
2023-11-30,BSG1,CG03,705462959.7088175
2023-11-30,BSG1,CG04,444146266.22390234
2023-11-30,BSG1,CG05,398153926.393723
2023-11-30,BSG1,CG06,358206102.55484885
2023-11-30,BSG1,CG07,288688331.2324346
2023-11-30,BSG1,CG08,297006376.6659454
2023-12-31,BSG1,CG01,1795259129.3400743
2023-12-31,BSG1,CG02,972523541.9158973
2023-12-31,BSG1,CG03,826612248.2347425
2023-12-31,BSG1,CG04,429803436.18257034
2023-12-31,BSG1,CG05,456566084.99947876
2023-12-31,BSG1,CG06,316522969.4319869
2023-12-31,BSG1,CG07,284161970.9302215
2023-12-31,BSG1,CG08,265053514.40517163
2024-01-31,BSG1,CG01,1407974260.6243815
2024-01-31,BSG1,CG02,849374575.5635403
2024-01-31,BSG1,CG03,703105174.783045
2024-01-31,BSG1,CG04,488097826.845385
2024-01-31,BSG1,CG05,431875039.4917097
2024-01-31,BSG1,CG06,467781145.28281
2024-01-31,BSG1,CG07,310933613.2244196
2024-01-31,BSG1,CG08,230400404.52120715
2024-02-29,BSG1,CG01,1356355082.407115
2024-02-29,BSG1,CG02,714451198.6670485
2024-02-29,BSG1,CG03,642032356.9552526
2024-02-29,BSG1,CG04,457914235.568169
2024-02-29,BSG1,CG05,334255032.6467631
2024-02-29,BSG1,CG06,367551579.32953733
2024-02-29,BSG1,CG07,243533971.12192172
2024-02-29,BSG1,CG08,216439141.01898685
2024-03-31,BSG1,CG01,1685050915.6174803
2024-03-31,BSG1,CG02,981389746.1280509
2024-03-31,BSG1,CG03,705834631.1989766
2024-03-31,BSG1,CG04,534258421.2324263
2024-03-31,BSG1,CG05,361037659.4528494
2024-03-31,BSG1,CG06,369485686.13929665
2024-03-31,BSG1,CG07,316314690.2417038
2024-03-31,BSG1,CG08,278296319.2824367
2024-04-30,BSG1,CG01,1249421852.2596707
2024-04-30,BSG1,CG02,836539580.3784437
2024-04-30,BSG1,CG03,441769183.2946158
2024-04-30,BSG1,CG04,450525327.9262359
2024-04-30,BSG1,CG05,379925206.5093383
2024-04-30,BSG1,CG06,283254421.80165297
2024-04-30,BSG1,CG07,246555809.26910296
2024-04-30,BSG1,CG08,191637668.33770853
2024-05-31,BSG1,CG01,1388125706.060847
2024-05-31,BSG1,CG02,765194099.9607109
2024-05-31,BSG1,CG03,591648156.7152926
